City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Buala,SB,2022-07-19 06:49:42,-8.145,159.5921,82.11,73,70,7.52
294,Angoche,MZ,2022-07-19 06:49:42,-16.2325,39.9086,77.27,63,14,3.65
295,Quatre Cocos,MU,2022-07-19 06:49:42,-20.2078,57.7625,73.09,71,23,23.2
296,Pangody,RU,2022-07-19 06:49:43,65.85,74.4859,72.12,36,12,15.7
297,Gulu,UG,2022-07-19 06:49:43,2.7746,32.299,68.59,78,99,3.74
298,Lazaro Cardenas,MX,2022-07-19 06:36:58,17.9583,-102.2,78.73,83,100,2.48
299,Kostino,RU,2022-07-19 06:49:44,58.9097,53.2691,64.36,85,100,10.25
300,Cabinda,AO,2022-07-19 06:49:44,-5.55,12.2,71.74,88,75,2.3
301,San Pedro,PH,2022-07-19 06:49:45,14.35,121.0167,90.32,67,40,9.22
302,Tessalit,ML,2022-07-19 06:49:45,20.1986,1.0114,85.68,46,33,6.35
303,Kananga,CD,2022-07-19 06:49:45,-5.8958,22.4178,82.0,29,38,5.84
304,Izhma,RU,2022-07-19 06:49:46,65.0083,53.9113,79.12,43,29,8.81
305,Bolshaya Dzhalga,RU,2022-07-19 06:49:46,45.9695,42.6966,60.78,90,100,8.03
306,Sinnamary,GF,2022-07-19 06:38:24,5.3833,-52.95,76.46,89,98,7.7
307,San Quintin,MX,2022-07-19 06:49:47,30.4833,-115.95,68.54,81,0,7.63
308,Gondanglegi,ID,2022-07-19 06:49:47,-7.7479,112.0132,87.8,55,41,8.3
309,Sobolevo,RU,2022-07-19 06:49:47,54.4299,31.8996,60.91,84,97,9.33
310,Viedma,AR,2022-07-19 06:49:48,-40.8135,-62.9967,37.9,44,0,12.21
311,Necochea,AR,2022-07-19 06:49:48,-38.5473,-58.7368,37.44,69,5,8.46
312,Orlik,RU,2022-07-19 06:49:49,52.5178,99.825,42.96,96,100,2.26
313,Pimenta Bueno,BR,2022-07-19 06:45:29,-11.6725,-61.1936,66.42,56,0,2.95
314,Lisakovsk,KZ,2022-07-19 06:49:49,52.5369,62.4936,83.7,43,100,12.71
315,Pisco,PE,2022-07-19 06:46:21,-13.7,-76.2167,57.25,82,100,0.0
316,Vanimo,PG,2022-07-19 06:41:24,-2.6741,141.3028,80.35,82,87,4.76
317,Namibe,AO,2022-07-19 06:49:50,-15.1961,12.1522,64.49,85,3,8.16
318,Biloela,AU,2022-07-19 06:49:50,-24.4167,150.5,67.86,46,29,8.99
319,North Bend,US,2022-07-19 06:49:51,43.4065,-124.2243,58.86,97,0,10.36
320,Luwuk,ID,2022-07-19 06:49:51,-0.9516,122.7875,80.8,83,89,4.56
321,Krasnoarmeysk,RU,2022-07-19 06:49:52,51.0239,45.6969,68.14,57,0,14.38
322,Oranjestad,AW,2022-07-19 06:49:52,12.524,-70.027,79.97,84,5,25.01
323,Cockburn Town,TC,2022-07-19 06:49:52,21.4612,-71.1419,81.27,78,2,21.12
324,Sioux Lookout,CA,2022-07-19 06:49:53,50.1001,-91.917,68.07,77,0,3.44
325,Saldanha,ZA,2022-07-19 06:49:53,-33.0117,17.9442,44.65,67,0,13.38
326,Cagsiay,PH,2022-07-19 06:49:54,14.2167,121.75,82.63,78,74,5.26
327,Paramonga,PE,2022-07-19 06:49:54,-10.6667,-77.8333,61.61,86,100,6.76
328,Ludvika,SE,2022-07-19 06:49:55,60.1496,15.1878,60.78,70,64,6.6
329,Maketu,NZ,2022-07-19 06:49:55,-37.7667,176.45,59.76,100,100,8.46
330,Intipuca,SV,2022-07-19 06:49:55,13.1969,-88.0544,76.71,92,91,1.7
331,Santiago De Cao,PE,2022-07-19 06:49:56,-7.9589,-79.2392,59.13,94,100,9.22
332,Jumla,NP,2022-07-19 06:49:56,29.2747,82.1838,72.81,78,95,5.88
333,Pangnirtung,CA,2022-07-19 06:49:57,66.1451,-65.7125,46.62,80,100,1.52
334,Matadi,CD,2022-07-19 06:49:57,-5.8167,13.45,73.8,77,60,3.09
335,Evensk,RU,2022-07-19 06:49:57,61.95,159.2333,50.85,96,100,7.61
336,Reconquista,AR,2022-07-19 06:49:58,-29.15,-59.65,53.56,77,86,4.32
337,Saquena,PE,2022-07-19 06:49:58,-4.6667,-73.5167,70.23,99,98,2.13
338,Torquay,GB,2022-07-19 06:49:59,50.4638,-3.5143,79.66,74,5,3.0
339,Morehead,US,2022-07-19 06:49:59,37.2711,-87.1764,70.86,99,40,0.0
340,Durban,ZA,2022-07-19 06:49:59,-29.8579,31.0292,69.93,55,0,1.01
341,Forest Hills,US,2022-07-19 06:49:04,42.9595,-85.4898,72.9,74,0,5.75
342,Kudahuvadhoo,MV,2022-07-19 06:50:00,2.6708,72.8944,81.3,79,100,14.92
343,Luderitz,NA,2022-07-19 06:50:00,-26.6481,15.1594,56.5,82,42,11.56
344,Rovnoye,RU,2022-07-19 06:50:01,50.7765,46.0509,69.19,60,0,12.5
345,Vitim,RU,2022-07-19 06:50:01,59.4511,112.5578,79.03,44,0,9.69
346,Saint-Georges,GD,2022-07-19 06:50:02,12.0564,-61.7485,78.48,83,40,11.5
347,Inverell,AU,2022-07-19 06:50:02,-29.7833,151.1167,58.1,62,82,1.01
348,Port Elizabeth,ZA,2022-07-19 06:48:27,-33.918,25.5701,61.32,95,20,3.44
349,Bambous Virieux,MU,2022-07-19 06:50:03,-20.3428,57.7575,73.22,64,40,19.57
350,Westport,US,2022-07-19 06:49:48,41.1415,-73.3579,77.09,95,75,9.22
351,Zhangjiakou,CN,2022-07-19 06:46:55,40.81,114.8794,87.17,20,100,3.42
352,Klaksvik,FO,2022-07-19 06:50:04,62.2266,-6.589,52.72,98,100,16.73
353,Nizhniy Baskunchak,RU,2022-07-19 06:50:04,48.2198,46.8311,75.45,32,100,7.4
354,Sainte-Thecle,CA,2022-07-19 06:50:04,46.8168,-72.4991,68.05,96,100,5.32
355,Kloulklubed,PW,2022-07-19 06:50:05,7.0419,134.2556,81.1,70,28,2.64
356,Doctor Mora,MX,2022-07-19 06:50:05,21.1417,-100.3125,57.88,85,100,0.94
357,Pavagada,IN,2022-07-19 06:50:06,14.1,77.2667,85.05,53,20,12.15
358,Roma,US,2022-07-19 06:50:06,43.2128,-75.4557,71.73,93,100,8.05
359,Gorelki,RU,2022-07-19 06:50:06,54.2747,37.6183,64.11,60,9,12.06
360,Mayumba,GA,2022-07-19 06:50:07,-3.432,10.6554,71.53,84,100,2.98
361,Danshui,CN,2022-07-19 06:50:07,22.7984,114.4672,91.35,57,100,10.11
362,Turukhansk,RU,2022-07-19 06:50:08,65.8167,87.9833,63.5,50,100,11.79
363,Indramayu,ID,2022-07-19 06:50:08,-6.3264,108.32,84.51,70,28,12.37
364,Arroyo,ES,2022-07-19 06:50:09,41.6096,-4.7969,66.6,70,0,8.05
365,Portland,US,2022-07-19 06:49:57,45.5234,-122.6762,66.78,74,0,3.0
366,Floro,NO,2022-07-19 06:50:09,61.5996,5.0328,57.16,72,0,9.22
367,Cascais,PT,2022-07-19 06:46:07,38.6979,-9.4215,69.62,70,20,14.0
368,Nanning,CN,2022-07-19 06:46:51,22.8167,108.3167,93.65,60,90,15.1
369,Mount Gambier,AU,2022-07-19 06:40:55,-37.8333,140.7667,49.66,66,21,5.61
370,Urucara,BR,2022-07-19 06:50:10,-2.5364,-57.76,74.89,75,100,0.85
371,Padang,ID,2022-07-19 06:40:41,-0.9492,100.3543,87.85,64,45,6.51
372,Nouadhibou,MR,2022-07-19 06:50:11,20.931,-17.0347,67.98,88,55,8.05
373,Bafoulabe,ML,2022-07-19 06:50:11,13.8065,-10.8321,79.74,79,100,4.97
374,Boden,SE,2022-07-19 06:50:11,65.8252,21.6886,59.0,62,100,6.38
375,Snasa,NO,2022-07-19 06:50:12,64.2457,12.3778,51.21,93,100,7.54
376,Kununurra,AU,2022-07-19 06:50:12,-15.7667,128.7333,89.58,27,34,2.3
377,Nhulunbuy,AU,2022-07-19 06:50:13,-12.2333,136.7667,79.41,69,20,13.8
378,Port Lincoln,AU,2022-07-19 06:50:13,-34.7333,135.8667,52.47,62,100,11.81
379,Paita,PE,2022-07-19 06:50:14,-5.0892,-81.1144,62.02,87,100,11.34
380,Sabang,ID,2022-07-19 06:50:14,5.8933,95.3214,83.01,73,89,20.2
381,Tiznit,MA,2022-07-19 06:50:14,29.5833,-9.5,83.88,35,89,3.58
382,Stykkisholmur,IS,2022-07-19 06:50:15,65.0757,-22.7297,50.52,74,98,3.98
383,Scarborough,GB,2022-07-19 06:47:54,54.2797,-0.4044,78.33,56,76,3.0
384,Bonthe,SL,2022-07-19 06:50:16,7.5264,-12.505,76.42,81,100,13.69
385,Malanje,AO,2022-07-19 06:50:16,-9.5402,16.341,63.75,81,78,2.82
386,Tobol,KZ,2022-07-19 06:50:16,52.6844,62.5794,81.28,49,100,10.67
387,Fallon,US,2022-07-19 06:50:17,39.4735,-118.7774,76.87,47,75,8.05
388,Saint George,US,2022-07-19 06:48:04,37.1041,-113.5841,90.63,33,0,9.22
389,Irara,BR,2022-07-19 06:50:17,-12.05,-38.7667,64.35,96,20,5.73
390,Port Macquarie,AU,2022-07-19 06:47:35,-31.4333,152.9167,56.89,81,41,8.55
391,Jinan,CN,2022-07-19 06:50:18,36.6683,116.9972,83.55,70,100,3.29
392,Urumqi,CN,2022-07-19 06:40:38,43.801,87.6005,76.15,53,40,15.66
393,Batagay,RU,2022-07-19 06:50:19,67.6333,134.6333,53.85,78,100,7.38
394,Moroni,KM,2022-07-19 06:50:10,-11.7022,43.2551,80.6,57,20,18.41
395,Yumen,CN,2022-07-19 06:50:19,40.2833,97.2,88.21,13,8,12.97
396,Mayo,US,2022-07-19 06:47:54,38.8876,-76.5119,77.11,90,0,1.01
397,Progreso,MX,2022-07-19 06:50:20,21.2833,-89.6667,80.11,80,75,8.34
398,Calama,CL,2022-07-19 06:36:19,-22.4667,-68.9333,45.09,23,45,19.57
399,Mackay,AU,2022-07-19 06:46:39,-21.15,149.2,65.97,78,0,11.23
400,Kyren,RU,2022-07-19 06:50:20,51.6828,102.1408,62.24,85,100,3.96
401,Diego De Almagro,CL,2022-07-19 06:50:21,-26.3667,-70.05,56.62,24,0,2.15
402,Gladstone,AU,2022-07-19 06:45:57,-23.85,151.25,69.73,56,6,9.22
403,Klyuchi,RU,2022-07-19 06:50:21,52.2667,79.1667,73.74,40,100,15.82
404,Talaya,RU,2022-07-19 06:50:22,61.3833,152.75,81.93,31,100,18.37
405,Hirado,JP,2022-07-19 06:50:22,33.3597,129.5531,78.64,83,44,11.7
406,Vao,NC,2022-07-19 06:50:23,-22.6667,167.4833,72.12,80,100,19.73
407,Te Anau,NZ,2022-07-19 06:50:23,-45.4167,167.7167,42.49,96,100,3.8
408,Novorzhev,RU,2022-07-19 06:50:23,57.0294,29.3338,64.2,60,61,7.09
409,Lasa,IT,2022-07-19 06:50:24,46.6166,10.7002,71.69,62,3,1.77
410,Lazarev,RU,2022-07-19 06:50:24,52.225,141.5131,58.84,89,100,1.16
411,Merauke,ID,2022-07-19 06:50:25,-8.4667,140.3333,78.19,82,100,16.84
412,Janoshaza,HU,2022-07-19 06:50:25,47.1194,17.165,75.16,27,8,2.73
413,Chumikan,RU,2022-07-19 06:50:25,54.7183,135.315,52.79,99,100,9.55
414,Salinopolis,BR,2022-07-19 06:50:26,-0.6136,-47.3561,77.34,87,26,10.83
415,Biak,ID,2022-07-19 06:41:28,-0.9131,122.8766,79.21,79,88,4.79
416,Guarne,CO,2022-07-19 06:50:26,6.2805,-75.4435,58.23,94,75,2.3
417,Lumphat,KH,2022-07-19 06:50:27,13.4878,106.9816,85.55,79,99,4.81
418,Balkhash,KZ,2022-07-19 06:50:27,46.844,74.9804,81.21,28,20,11.18
419,Yulara,AU,2022-07-19 06:50:27,-25.2406,130.9889,75.04,14,0,9.15
420,Divnomorskoye,RU,2022-07-19 06:50:28,44.5011,38.1353,77.52,38,7,15.39
421,Tuatapere,NZ,2022-07-19 06:50:10,-46.1333,167.6833,44.22,88,100,7.61
422,Lufilufi,WS,2022-07-19 06:50:28,-13.8745,-171.5986,76.78,80,39,22.93
423,Naze,JP,2022-07-19 06:50:29,28.3667,129.4833,85.12,79,100,16.69
424,Mareeba,AU,2022-07-19 06:50:29,-17.0,145.4333,71.44,73,6,5.03
425,Salalah,OM,2022-07-19 06:50:30,17.0151,54.0924,78.67,88,100,13.71
426,Bad Sassendorf,DE,2022-07-19 06:50:30,51.5833,8.1667,81.23,32,24,2.91
427,Manaia,NZ,2022-07-19 06:50:30,-39.55,174.1333,59.58,94,100,10.78
428,Aykhal,RU,2022-07-19 06:50:31,66.0,111.5,61.16,53,66,7.74
429,Oyama,JP,2022-07-19 06:50:31,36.3,139.8,85.59,91,100,0.67
430,Belaya Gora,RU,2022-07-19 06:50:32,68.5333,146.4167,52.27,48,100,6.78
431,Taltal,CL,2022-07-19 06:50:32,-25.4,-70.4833,57.06,70,13,2.53
432,Soyo,AO,2022-07-19 06:50:33,-6.1349,12.3689,72.57,79,35,5.97
433,Topolobampo,MX,2022-07-19 06:50:33,25.6,-109.05,82.72,77,100,1.61
434,Srednekolymsk,RU,2022-07-19 06:50:33,67.45,153.6833,57.92,42,45,13.87
435,Aksu,CN,2022-07-19 06:50:34,41.1231,80.2644,94.89,14,3,7.87
436,Namatanai,PG,2022-07-19 06:50:34,-3.6667,152.4333,82.94,70,100,8.59
437,Alekseyevsk,RU,2022-07-19 06:50:35,57.8406,108.3492,83.86,40,73,1.12
438,Praya,CV,2022-07-19 06:50:35,14.9215,-23.5087,75.74,88,75,18.41
439,Maragogi,BR,2022-07-19 06:50:36,-9.0122,-35.2225,73.35,81,0,9.13
440,Sweetwater,US,2022-07-19 06:47:37,25.7634,-80.3731,83.01,84,0,5.75
441,Lyaskelya,RU,2022-07-19 06:50:36,61.7667,31.0167,64.98,54,24,7.34
442,Fukue,JP,2022-07-19 06:50:37,32.6881,128.8419,84.56,74,75,5.75
443,Gushikawa,JP,2022-07-19 06:50:37,26.3544,127.8686,90.99,75,40,12.66
444,Constitucion,CL,2022-07-19 06:48:10,-35.3333,-72.4167,46.56,87,5,6.78
445,Vestmannaeyjar,IS,2022-07-19 06:50:38,63.4427,-20.2734,50.45,88,100,5.97
446,Biltine,TD,2022-07-19 06:50:38,14.5333,20.9167,82.49,58,80,5.61
447,Dolzhanskaya,RU,2022-07-19 06:50:39,46.6311,37.8039,70.7,54,0,10.02
448,Coihaique,CL,2022-07-19 06:50:39,-45.5752,-72.0662,40.95,65,100,4.61
449,Hovd,MN,2022-07-19 06:50:39,48.0056,91.6419,68.45,33,0,10.38
450,Kotaparh,IN,2022-07-19 06:50:40,19.15,82.35,83.97,61,85,14.47
451,Yongan,CN,2022-07-19 06:50:40,39.6957,113.6871,80.08,34,100,5.12
452,Mishkino,RU,2022-07-19 06:50:41,55.3389,63.9175,76.44,64,27,9.78
453,Pundaguitan,PH,2022-07-19 06:50:41,6.3711,126.1689,82.42,75,100,9.66
454,Tabou,CI,2022-07-19 06:50:41,4.423,-7.3528,73.81,78,100,9.24
455,Marawi,PH,2022-07-19 06:50:42,7.9986,124.2928,74.16,87,99,1.45
456,Grants,US,2022-07-19 06:50:42,35.1473,-107.8514,64.63,55,87,6.91
457,Phalodi,IN,2022-07-19 06:50:43,27.1333,72.3667,96.28,48,3,4.68
458,Hasaki,JP,2022-07-19 06:50:43,35.7333,140.8333,82.8,84,100,18.45
459,Alice Springs,AU,2022-07-19 06:50:43,-23.7,133.8833,76.55,16,0,10.36
460,Rapid Valley,US,2022-07-19 06:49:13,44.0625,-103.1463,84.33,44,0,35.68
461,Narsaq,GL,2022-07-19 06:50:44,60.9167,-46.05,49.33,70,100,3.15
462,Pailon,BO,2022-07-19 06:50:44,-17.65,-62.75,65.3,89,38,4.47
463,Hami,CN,2022-07-19 06:50:45,42.8,93.45,94.32,14,60,11.95
464,Coruripe,BR,2022-07-19 06:47:13,-10.1256,-36.1756,72.43,81,5,12.17
465,Rio Gallegos,AR,2022-07-19 06:50:46,-51.6226,-69.2181,35.65,87,0,27.63
466,Ilo,PE,2022-07-19 06:50:46,-17.6394,-71.3375,59.34,86,100,5.08
467,Tucurui,BR,2022-07-19 06:50:46,-3.7661,-49.6725,72.45,96,100,2.06
468,Zhob,PK,2022-07-19 06:50:47,31.3411,69.4481,87.6,41,1,2.13
469,Muhos,FI,2022-07-19 06:50:48,64.808,25.9931,55.89,81,92,5.53
470,Cozumel,MX,2022-07-19 06:50:49,20.5083,-86.9458,77.95,92,100,9.73
471,Poya,NC,2022-07-19 06:50:49,-21.35,165.15,73.89,90,100,6.89
472,Pitimbu,BR,2022-07-19 06:50:49,-7.4706,-34.8086,73.99,83,20,13.06
473,Gloversville,US,2022-07-19 06:50:50,43.0528,-74.3438,70.29,90,100,12.66
474,Houlton,US,2022-07-19 06:50:50,46.1262,-67.8403,66.61,94,100,14.97
475,Jega,NG,2022-07-19 06:50:50,12.2175,4.3792,75.58,81,95,10.54
476,Ilhabela,BR,2022-07-19 06:50:51,-23.7781,-45.3581,67.91,92,84,4.27
477,Alihe,CN,2022-07-19 06:50:46,50.5667,123.7167,81.46,51,79,2.8
478,Genc,TR,2022-07-19 06:41:04,38.7507,40.5603,82.76,36,0,5.75
479,Comodoro Rivadavia,AR,2022-07-19 06:50:52,-45.8667,-67.5,44.46,49,0,32.21
480,Oistins,BB,2022-07-19 06:50:52,13.0667,-59.5333,80.69,78,20,19.57
481,Harper,LR,2022-07-19 06:50:52,4.375,-7.7169,73.85,79,100,9.69
482,Aktau,KZ,2022-07-19 06:50:53,43.65,51.2,99.18,36,0,7.76
483,Tilichiki,RU,2022-07-19 06:50:53,60.4667,166.1,57.47,79,100,7.43
484,Soe,ID,2022-07-19 06:50:54,-9.8607,124.284,75.96,42,100,6.78
485,Sao Felix Do Xingu,BR,2022-07-19 06:50:55,-6.6447,-51.995,67.15,66,57,2.04
486,Kot Radha Kishan,PK,2022-07-19 06:50:55,31.1725,74.0997,98.71,36,0,5.14
487,Safford,US,2022-07-19 06:50:55,32.834,-109.7076,91.11,33,0,16.11
488,Kamir,PK,2022-07-19 06:50:56,30.4333,73.05,103.82,36,2,3.67
489,Makakilo City,US,2022-07-19 06:50:56,21.3469,-158.0858,77.32,68,100,11.5
490,Muros,ES,2022-07-19 06:50:58,42.7762,-9.0603,66.09,86,7,10.36
491,Kathu,TH,2022-07-19 06:50:58,7.9178,98.3332,87.69,96,71,13.76
492,Hobyo,SO,2022-07-19 06:50:59,5.3505,48.5268,80.82,65,10,27.78
493,Fort Nelson,CA,2022-07-19 06:50:59,58.8053,-122.7002,63.99,59,75,9.22
494,Byron Bay,AU,2022-07-19 06:46:00,-28.65,153.6167,54.95,87,100,8.63
495,Raga,SS,2022-07-19 06:51:00,8.4596,25.678,72.9,90,100,7.27
496,Atambua,ID,2022-07-19 06:51:01,-9.1061,124.8925,78.91,48,100,0.78
497,Brainerd,US,2022-07-19 06:51:01,46.358,-94.2008,80.62,69,20,9.22
498,Kahului,US,2022-07-19 06:47:53,20.8947,-156.47,73.98,78,40,13.8
499,Emerald,AU,2022-07-19 06:51:02,-23.5333,148.1667,72.34,39,0,7.29
500,Kulhudhuffushi,MV,2022-07-19 06:51:03,6.6221,73.07,81.9,79,100,18.32
501,Konevo,RU,2022-07-19 06:51:03,62.1215,39.3192,64.51,64,100,10.13
502,Madera,US,2022-07-19 06:51:04,37.1666,-119.8343,86.23,31,0,2.57
503,San Lawrenz,MT,2022-07-19 06:51:04,36.0553,14.204,80.28,67,0,4.65
504,Muncar,ID,2022-07-19 06:51:05,-8.4333,114.3333,82.08,65,35,8.84
505,Peniche,PT,2022-07-19 06:46:41,39.3558,-9.3811,67.08,91,32,8.7
506,Zyryanka,RU,2022-07-19 06:51:06,65.75,150.85,55.89,78,100,12.3
507,Awjilah,LY,2022-07-19 06:51:07,29.1081,21.2869,82.76,41,0,11.88
508,Subate,LV,2022-07-19 06:51:07,56.0062,25.9076,62.46,79,100,6.78
509,San Juan Del Sur,NI,2022-07-19 06:51:08,11.2529,-85.8705,78.93,85,100,16.24
510,Itupiranga,BR,2022-07-19 06:51:08,-5.1347,-49.3267,71.92,67,41,1.23
511,Quelimane,MZ,2022-07-19 06:51:09,-17.8786,36.8883,66.15,93,40,5.01
512,Laurel,US,2022-07-19 06:51:09,39.0993,-76.8483,75.92,96,0,4.61
513,Cabedelo,BR,2022-07-19 06:51:10,-6.9811,-34.8339,74.07,86,35,13.13
514,Pochutla,MX,2022-07-19 06:51:10,15.7432,-96.4661,77.83,85,6,4.14
515,Karratha,AU,2022-07-19 06:51:11,-20.7377,116.8463,80.26,29,6,11.05
516,Yenagoa,NG,2022-07-19 06:51:11,4.9247,6.2642,75.36,79,100,3.71
517,Dushanbe,TJ,2022-07-19 06:51:11,38.5577,68.7797,102.02,15,0,4.47
518,Ambulu,ID,2022-07-19 06:51:12,-8.345,113.6058,84.2,63,30,10.54
519,Tawau,MY,2022-07-19 06:51:12,4.2498,117.8871,84.33,79,94,5.99
520,Kupang,ID,2022-07-19 06:51:13,-10.1667,123.5833,82.31,52,86,6.8
521,Towada,JP,2022-07-19 06:51:13,40.6127,141.2067,73.08,91,100,4.47
522,Wajid,SO,2022-07-19 06:51:13,3.8093,43.2471,80.17,50,92,24.05
523,Malyn,UA,2022-07-19 06:51:14,50.7723,29.2383,61.16,78,100,9.37
524,Manado,ID,2022-07-19 06:51:14,1.487,124.8455,88.57,62,40,3.44
525,Chardara,KZ,2022-07-19 06:51:15,41.2547,67.9692,96.28,20,0,21.09
526,Turayf,SA,2022-07-19 06:51:15,31.6725,38.6637,91.65,22,0,4.61
527,Roebourne,AU,2022-07-19 06:51:16,-20.7833,117.1333,80.01,28,8,9.08
528,Massakory,TD,2022-07-19 06:51:16,12.996,15.7293,81.75,64,77,12.71
529,Orange Cove,US,2022-07-19 06:51:16,36.6244,-119.3137,87.6,43,0,3.44
530,Puerto Madryn,AR,2022-07-19 06:48:13,-42.7692,-65.0385,41.27,42,0,17.98
531,Salinas,US,2022-07-19 06:51:17,36.6777,-121.6555,66.81,75,0,8.05
532,Yalta,UA,2022-07-19 06:51:17,44.5,34.1667,73.72,46,0,5.35
533,Khanpur,PK,2022-07-19 06:51:18,28.6453,70.6567,101.75,38,46,8.43
534,College,US,2022-07-19 06:49:30,64.8569,-147.8028,59.58,79,75,6.91
535,Zhangye,CN,2022-07-19 06:51:18,38.9342,100.4517,88.07,14,95,13.24
536,Bogorodskoye,RU,2022-07-19 06:51:19,56.55,37.8833,62.02,62,29,11.43
537,Bemidji,US,2022-07-19 06:51:19,47.4736,-94.8803,79.56,73,0,8.05
538,Rassvet,RU,2022-07-19 06:51:20,46.8333,40.75,75.56,48,18,8.95
539,Faya,SA,2022-07-19 06:51:20,18.3851,42.4509,80.71,20,96,7.49
540,Manbij,SY,2022-07-19 06:51:20,36.5281,37.9549,93.0,27,0,5.53
541,Sooke,CA,2022-07-19 06:51:21,48.3746,-123.7276,59.5,83,0,19.57
542,Sechura,PE,2022-07-19 06:51:21,-5.5569,-80.8222,62.42,85,98,9.35
543,Phek,IN,2022-07-19 06:51:22,25.6667,94.5,66.58,96,100,1.61
544,La Ronge,CA,2022-07-19 06:51:22,55.1001,-105.2842,62.85,72,20,2.3
545,Matara,LK,2022-07-19 06:51:22,5.9485,80.5353,88.83,62,85,14.18
546,Pathein,MM,2022-07-19 06:51:23,16.7833,94.7333,90.25,62,89,12.19
547,Jasper,US,2022-07-19 06:51:23,37.2001,-94.3502,76.01,73,0,3.44
548,Belyy Yar,RU,2022-07-19 06:51:24,53.6039,91.3903,69.85,72,40,8.95
549,Huarmey,PE,2022-07-19 06:51:24,-10.0681,-78.1522,61.34,88,98,7.43
550,Hoa Binh,VN,2022-07-19 06:51:24,20.8133,105.3383,93.99,65,99,5.32
551,Ahipara,NZ,2022-07-19 06:51:25,-35.1667,173.1667,57.22,95,72,5.23
552,Ewa Beach,US,2022-07-19 06:51:25,21.3156,-158.0072,78.75,68,20,11.5
553,Bodden Town,KY,2022-07-19 06:51:26,19.2833,-81.25,82.92,86,62,1.01
554,Marzuq,YE,2022-07-19 06:51:26,14.4,46.4667,81.0,45,100,4.25
555,Dingle,PH,2022-07-19 06:51:27,10.9995,122.6711,84.94,73,100,4.29
556,Russkaya Polyana,UA,2022-07-19 06:51:27,49.417,31.9201,70.34,44,100,7.67
557,Medina,SA,2022-07-19 06:51:27,24.4686,39.6142,97.23,12,0,5.75
558,Mombetsu,JP,2022-07-19 06:51:28,44.3525,143.3525,66.22,82,20,12.66
559,Ust-Tsilma,RU,2022-07-19 06:51:28,65.441,52.1498,78.87,44,100,9.44
560,Mongo,TD,2022-07-19 06:51:29,12.1844,18.693,78.26,73,100,5.23
561,Chimbote,PE,2022-07-19 06:51:29,-9.0853,-78.5783,61.56,87,98,7.54
562,Luanda,AO,2022-07-19 06:48:04,-8.8368,13.2343,69.8,88,75,5.75
563,Dayal Bagh,IN,2022-07-19 06:51:29,27.2167,78.0167,103.57,32,47,6.98
564,Mangalam,IN,2022-07-19 06:51:30,9.7667,78.6667,92.95,46,99,1.68
565,Vardo,NO,2022-07-19 06:51:30,70.3705,31.1107,57.18,82,0,9.22
566,Tual,ID,2022-07-19 06:51:31,-5.6667,132.75,80.24,81,17,16.64
567,Alta,NO,2022-07-19 06:51:31,69.9689,23.2717,52.2,87,100,5.75
568,Sandy Bay,AU,2022-07-19 06:51:31,-42.913,147.3532,48.09,77,75,3.44
569,Nabisar,PK,2022-07-19 06:51:32,25.0685,69.6419,95.22,47,38,9.19
570,Aguimes,ES,2022-07-19 06:51:32,27.9054,-15.4461,68.63,78,20,24.16
571,Lakatoro,VU,2022-07-19 06:51:33,-16.0999,167.4164,79.29,76,6,13.2
572,Ballina,AU,2022-07-19 06:51:33,-28.8667,153.5667,55.02,99,100,8.84
573,Ola,RU,2022-07-19 06:51:33,59.5833,151.2833,64.15,91,100,8.79
574,Katangli,RU,2022-07-19 06:51:34,51.7102,143.2326,53.64,92,100,12.33
575,San Cristobal,VE,2022-07-19 06:51:34,7.7669,-72.225,65.41,85,100,3.49
576,Boende,CD,2022-07-19 06:51:35,-0.2167,20.8667,73.18,90,91,2.35
577,Moanda,GA,2022-07-19 06:51:35,-1.5575,13.2178,68.23,73,82,3.29
578,Barquisimeto,VE,2022-07-19 06:51:36,10.0739,-69.3228,69.31,96,82,3.27
